,Filename,Concentration / mM,Potential Data,Current Data,Min Current / A,Max Current / A,Run
0,1_CV_1.txt,63.375,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-5.182e-12 -4.059e-12 -3.380e-12 ... -2.901e-12 -3.020e-12 -2.953e-12],-5.182e-12,1.328e-10,1
1,2_CV_1.txt,437.625,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-8.719e-13 -6.639e-13 -5.403e-13 ... -3.975e-12 -3.990e-12 -4.014e-12],-4.014e-12,2.798e-10,1
2,3_CV_1.txt,1.0,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-3.076e-12 -2.478e-12 -2.098e-12 ... -2.790e-12 -2.826e-12 -2.910e-12],-3.076e-12,6.582e-11,1
3,4_CV_1.txt,188.125,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-2.547e-12 -1.919e-12 -1.496e-12 ... -3.531e-12 -3.587e-12 -3.566e-12],-3.587e-12,2.023e-10,1
4,5_CV_1.txt,250.5,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-3.400e-12 -2.809e-12 -2.327e-12 ... -3.680e-12 -3.708e-12 -3.711e-12],-3.711e-12,2.177e-10,1
5,6_CV_1.txt,375.25,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-5.308e-12 -4.066e-12 -3.161e-12 ... -3.969e-12 -3.941e-12 -3.966e-12],-5.308e-12,2.432e-10,1
6,7_CV_1.txt,125.75,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-4.013e-12 -3.059e-12 -2.516e-12 ... -3.344e-12 -3.391e-12 -3.248e-12],-4.013e-12,1.615e-10,1
7,8_CV_1.txt,312.875,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-5.819e-12 -4.449e-12 -3.576e-12 ... -3.819e-12 -3.732e-12 -3.845e-12],-5.819e-12,2.206e-10,1
8,9_CV_1.txt,500.0,[0.    0.001 0.002 ... 0.003 0.002 0.001],[-6.601e-12 -5.030e-12 -4.060e-12 ... -4.192e-12 -4.233e-12 -4.226e-12],-6.601e-12,2.452e-10,1
